50 Free Name,50 Free Time,50 Free FINA,100 Br Name,100 Br Time,100 Br FINA,100 Back Name,100 Back Time,100 Bk FINA,Place of 1000,Percentile
Finley Anderson,21.822820419209926,690.990990990991,Finley Foster,57.6556840546352,690.990990990991,Finley Lewis 2,52.764531782524976,690.990990990991,346,65.5
Gray Anderson,21.829494148193483,690.2402402402403,Gray Foster,57.66528801874359,690.2402402402403,Gray Lewis 2,52.76687749005134,690.2402402402403,347,65.4
Hunter Anderson,21.83360391823661,689.4894894894895,Hunter Foster,57.666141587875444,689.4894894894895,Hunter Lewis 2,52.76772675543386,689.4894894894895,348,65.3
Ian Anderson,21.835880399266735,688.7387387387387,Ian Foster,57.68070158088898,688.7387387387387,Ian Lewis 2,52.79190671339491,688.7387387387387,349,65.2
Jake Anderson,21.8360477442878,687.9879879879879,Jake Foster,57.72404825436883,687.9879879879879,Jake Lewis 2,52.83753988413702,687.9879879879879,350,65.10000000000001
Kyle Anderson,21.83618615286011,687.2372372372372,Kyle Foster,57.75199708224968,687.2372372372372,Kyle Lewis 2,52.846769017015596,687.2372372372372,351,65.0
Logan Anderson,21.84322631673493,686.4864864864865,Logan Foster,57.77223196425523,686.4864864864865,Logan Lewis 2,52.846972668878806,686.4864864864865,352,64.9
Max Anderson,21.849427040140647,685.7357357357357,Max Foster,57.79301117801587,685.7357357357357,Max Lewis 2,52.8583367455789,685.7357357357357,353,64.8
Noah Anderson,21.853536220999988,684.984984984985,Noah Foster,57.793673621534886,684.984984984985,Noah Lewis 2,52.8798101980455,684.984984984985,354,64.7
Owen Anderson,21.859582960918452,684.2342342342342,Owen Foster,57.80048841717067,684.2342342342342,Owen Lewis 2,52.88415739964035,684.2342342342342,355,64.60000000000001
Parker Anderson,21.86042283787227,683.4834834834835,Parker Foster,57.812747663329205,683.4834834834835,Parker Lewis 2,52.88714960332838,683.4834834834835,356,64.5
Quinn Anderson,21.862490250192725,682.7327327327328,Quinn Foster,57.834446313847366,682.7327327327328,Quinn Lewis 2,52.89265780458371,682.7327327327328,357,64.4
Riley Anderson,21.873617112504924,681.981981981982,Riley Foster,57.837028211090896,681.981981981982,Riley Lewis 2,52.9038184528802,681.981981981982,358,64.3
Sam Anderson,21.88423753990476,681.2312312312313,Sam Foster,57.84598512203651,681.2312312312313,Sam Lewis 2,52.910900548201276,681.2312312312313,359,64.2
Taylor Anderson,21.884885670708094,680.4804804804805,Taylor Foster,57.86655946831881,680.4804804804805,Taylor Lewis 2,52.92075938874013,680.4804804804805,360,64.1
Alex Anderson,21.885142339144743,679.7297297297298,Alex Foster,57.86665927096411,679.7297297297298,Alex Lewis 2,52.93084892243128,679.7297297297298,361,64.0
Blake Anderson,21.891303549409166,678.9789789789791,Blake Foster,57.890590503041444,678.9789789789791,Blake Lewis 2,52.936434808631866,678.9789789789791,362,63.9
Cameron Anderson,21.89540245706456,678.2282282282283,Cameron Foster,57.905130209686575,678.2282282282283,Cameron Lewis 2,52.964618266445015,678.2282282282283,363,63.800000000000004
Devon Anderson,21.89984867177496,677.4774774774776,Devon Foster,57.921906210575386,677.4774774774776,Devon Lewis 2,52.97889696846104,677.4774774774776,364,63.7
Ellis Anderson,21.90464905583562,676.7267267267267,Ellis Foster,57.96478945440289,676.7267267267267,Ellis Lewis 2,52.997120233442296,676.7267267267267,365,63.6
Finley Anderson,21.91378124598995,675.975975975976,Finley Foster,57.98709002645245,675.975975975976,Finley Lewis 2,52.997182708003706,675.975975975976,366,63.5
Gray Anderson,21.914089417646426,675.2252252252252,Gray Foster,58.00905070260943,675.2252252252252,Gray Lewis 2,52.99925663851227,675.2252252252252,367,63.4
Hunter Anderson,21.919274154730598,674.4744744744745,Hunter Foster,58.01873918899686,674.4744744744745,Hunter Lewis 2,53.00354834635143,674.4744744744745,368,63.3
Ian Anderson,21.936719772868805,673.7237237237238,Ian Foster,58.02568283314257,673.7237237237238,Ian Lewis 2,53.005091161652665,673.7237237237238,369,63.2
Jake Anderson,21.937632367464737,672.9729729729729,Jake Foster,58.07886501565233,672.9729729729729,Jake Lewis 2,53.00742427589231,672.9729729729729,370,63.1
Kyle Anderson,21.955268794960062,672.2222222222222,Kyle Foster,58.083609923002776,672.2222222222222,Kyle Lewis 2,53.01175591982821,672.2222222222222,371,63.0
Logan Anderson,21.95550711135662,671.4714714714714,Logan Foster,58.08545084987817,671.4714714714714,Logan Lewis 2,53.011948946424894,671.4714714714714,372,62.9
Max Anderson,21.95813290987201,670.7207207207207,Max Foster,58.09197644973732,670.7207207207207,Max Lewis 2,53.01621883862434,670.7207207207207,373,62.8
Noah Anderson,21.95907663811206,669.96996996997,Noah Foster,58.103429561200294,669.96996996997,Noah Lewis 2,53.02055303476702,669.96996996997,374,62.7
Owen Anderson,21.95978325123884,669.2192192192192,Owen Foster,58.125025517001966,669.2192192192192,Owen Lewis 2,53.022293326631114,669.2192192192192,375,62.6
Parker Anderson,21.960996032179832,668.4684684684685,Parker Foster,58.127752681928854,668.4684684684685,Parker Lewis 2,53.02505115546667,668.4684684684685,376,62.5
Quinn Anderson,21.961671402214126,667.7177177177177,Quinn Foster,58.140737888980674,667.7177177177177,Quinn Lewis 2,53.03064847451848,667.7177177177177,377,62.4
Riley Anderson,21.965190985557705,666.966966966967,Riley Foster,58.140778061355604,666.966966966967,Riley Lewis 2,53.04314530181811,666.966966966967,378,62.3
Sam Anderson,21.97222779658321,666.2162162162163,Sam Foster,58.15646206317188,666.2162162162163,Sam Lewis 2,53.04794496565751,666.2162162162163,379,62.2
Taylor Anderson,21.98012436211348,665.4654654654655,Taylor Foster,58.16243693281495,665.4654654654655,Taylor Lewis 2,53.053736302865374,665.4654654654655,380,62.1
Alex Anderson,21.981552176289775,664.7147147147148,Alex Foster,58.18340126088407,664.7147147147148,Alex Lewis 2,53.05606328549699,664.7147147147148,381,62.0
Blake Anderson,21.98507049138277,663.963963963964,Blake Foster,58.19163038665741,663.963963963964,Blake Lewis 2,53.06617759016725,663.963963963964,382,61.9
Cameron Anderson,21.98925239482797,663.2132132132133,Cameron Foster,58.221719954444985,663.2132132132133,Cameron Lewis 2,53.075163005245386,663.2132132132133,383,61.8
Devon Anderson,21.99237570439838,662.4624624624626,Devon Foster,58.226802384596795,662.4624624624626,Devon Lewis 2,53.07614612607948,662.4624624624626,384,61.7
Ellis Anderson,21.99312060038844,661.7117117117117,Ellis Foster,58.23641865158343,661.7117117117117,Ellis Lewis 2,53.078837185492446,661.7117117117117,385,61.6
Finley Anderson,21.996399823487966,660.960960960961,Finley Foster,58.248329035488865,660.960960960961,Finley Lewis 2,53.08188153280573,660.960960960961,386,61.5
Gray Anderson,21.999895279865633,660.2102102102102,Gray Foster,58.25262768939939,660.2102102102102,Gray Lewis 2,53.08941338246306,660.2102102102102,387,61.4
Hunter Anderson,22.00308948846436,659.4594594594595,Hunter Foster,58.2694975202803,659.4594594594595,Hunter Lewis 2,53.09681447893301,659.4594594594595,388,61.3
Ian Anderson,22.004815394412898,658.7087087087087,Ian Foster,58.297074333746764,658.7087087087087,Ian Lewis 2,53.10520939916255,658.7087087087087,389,61.199999999999996
Jake Anderson,22.006248520527407,657.957957957958,Jake Foster,58.30352517309113,657.957957957958,Jake Lewis 2,53.14404357339131,657.957957957958,390,61.1
Kyle Anderson,22.010228945856824,657.2072072072071,Kyle Foster,58.31552848853046,657.2072072072071,Kyle Lewis 2,53.14602870588241,657.2072072072071,391,61.0
Logan Anderson,22.018055151786832,656.4564564564564,Logan Foster,58.32086279306763,656.4564564564564,Logan Lewis 2,53.146213999752575,656.4564564564564,392,60.9
Max Anderson,22.02120428367265,655.7057057057057,Max Foster,58.35103896870575,655.7057057057057,Max Lewis 2,53.14771869908251,655.7057057057057,393,60.8
Noah Anderson,22.025317804627644,654.9549549549549,Noah Foster,58.35257126368431,654.9549549549549,Noah Lewis 2,53.148471853145615,654.9549549549549,394,60.699999999999996
Owen Anderson,22.0264179491127,654.2042042042042,Owen Foster,58.378576218797775,654.2042042042042,Owen Lewis 2,53.17018502089521,654.2042042042042,395,60.6
Parker Anderson,22.032914587879997,653.4534534534534,Parker Foster,58.400882224716646,653.4534534534534,Parker Lewis 2,53.17437273388668,653.4534534534534,396,60.5
Quinn Anderson,22.034491678956588,652.7027027027027,Quinn Foster,58.40892866341041,652.7027027027027,Quinn Lewis 2,53.17607398755488,652.7027027027027,397,60.4
Riley Anderson,22.037274034796813,651.951951951952,Riley Foster,58.437840267206695,651.951951951952,Riley Lewis 2,53.191681730439576,651.951951951952,398,60.3
Sam Anderson,22.041693968859235,651.2012012012012,Sam Foster,58.438846190952056,651.2012012012012,Sam Lewis 2,53.19619505369931,651.2012012012012,399,60.199999999999996
Taylor Anderson,22.042932744344167,650.4504504504505,Taylor Foster,58.43922173247476,650.4504504504505,Taylor Lewis 2,53.20058559533311,650.4504504504505,400,60.099999999999994
Alex Anderson,22.044037522434518,649.6996996996997,Alex Foster,58.44760899859861,649.6996996996997,Alex Lewis 2,53.20584949422867,649.6996996996997,401,60.0
Blake Anderson,22.050107247169084,648.948948948949,Blake Foster,58.45801589767336,648.948948948949,Blake Lewis 2,53.20604220550591,648.948948948949,402,59.9
Cameron Anderson,22.062906838498986,648.1981981981983,Cameron Foster,58.465475525696,648.1981981981983,Cameron Lewis 2,53.221490482974794,648.1981981981983,403,59.8
Devon Anderson,22.062930705655088,647.4474474474475,Devon Foster,58.474085439893265,647.4474474474475,Devon Lewis 2,53.225419019357034,647.4474474474475,404,59.699999999999996
Ellis Anderson,22.07397095620092,646.6966966966968,Ellis Foster,58.485116999090856,646.6966966966968,Ellis Lewis 2,53.23557313753642,646.6966966966968,405,59.599999999999994
Finley Anderson,22.083382874764343,645.9459459459459,Finley Foster,58.50087637587669,645.9459459459459,Finley Lewis 2,53.254249936092236,645.9459459459459,406,59.5
Gray Anderson,22.083689391308553,645.1951951951952,Gray Foster,58.50454756008733,645.1951951951952,Gray Lewis 2,53.254768140167236,645.1951951951952,407,59.4
Hunter Anderson,22.085452509703654,644.4444444444445,Hunter Foster,58.54860098008335,644.4444444444445,Hunter Lewis 2,53.2718262133445,644.4444444444445,408,59.3
Ian Anderson,22.085999906957646,643.6936936936937,Ian Foster,58.54928614223767,643.6936936936937,Ian Lewis 2,53.27506791953441,643.6936936936937,409,59.20000000000001
Jake Anderson,22.095061218957852,642.942942942943,Jake Foster,58.561506902984725,642.942942942943,Jake Lewis 2,53.2753381287965,642.942942942943,410,59.099999999999994
Kyle Anderson,22.098471061292553,642.1921921921922,Kyle Foster,58.56230308542071,642.1921921921922,Kyle Lewis 2,53.28301977666624,642.1921921921922,411,59.00000000000001
Logan Anderson,22.102123375915898,641.4414414414414,Logan Foster,58.56536314291313,641.4414414414414,Logan Lewis 2,53.28713315381711,641.4414414414414,412,58.9
Max Anderson,22.10540220649079,640.6906906906906,Max Foster,58.57407956968631,640.6906906906906,Max Lewis 2,53.3037088112965,640.6906906906906,413,58.80000000000001
Noah Anderson,22.115761839787243,639.9399399399399,Noah Foster,58.579586518987846,639.9399399399399,Noah Lewis 2,53.309166630790706,639.9399399399399,414,58.699999999999996
Owen Anderson,22.11671187624387,639.1891891891892,Owen Foster,58.58374846419087,639.1891891891892,Owen Lewis 2,53.31420260577204,639.1891891891892,415,58.60000000000001
Parker Anderson,22.125814409097185,638.4384384384384,Parker Foster,58.584127579212584,638.4384384384384,Parker Lewis 2,53.31826371649388,638.4384384384384,416,58.5
Quinn Anderson,22.126567088173307,637.6876876876877,Quinn Foster,58.59439975787623,637.6876876876877,Quinn Lewis 2,53.32081219832934,637.6876876876877,417,58.400000000000006
Riley Anderson,22.127092179558964,636.936936936937,Riley Foster,58.595705474996244,636.936936936937,Riley Lewis 2,53.324032882920775,636.936936936937,418,58.3
Sam Anderson,22.129910962817267,636.1861861861862,Sam Foster,58.60075159340672,636.1861861861862,Sam Lewis 2,53.331647297571095,636.1861861861862,419,58.20000000000001
Taylor Anderson,22.130953282919354,635.4354354354355,Taylor Foster,58.60635562895736,635.4354354354355,Taylor Lewis 2,53.33446108313268,635.4354354354355,420,58.099999999999994
Alex Anderson,22.13198015369844,634.6846846846847,Alex Foster,58.622762834825636,634.6846846846847,Alex Lewis 2,53.34077707870821,634.6846846846847,421,58.00000000000001
Blake Anderson,22.134281682426572,633.933933933934,Blake Foster,58.63859263753226,633.933933933934,Blake Lewis 2,53.35830957572086,633.933933933934,422,57.9
Cameron Anderson,22.13691168617491,633.1831831831832,Cameron Foster,58.64704355878548,633.1831831831832,Cameron Lewis 2,53.36331342044344,633.1831831831832,423,57.800000000000004
Devon Anderson,22.13792583899345,632.4324324324325,Devon Foster,58.66208547731309,632.4324324324325,Devon Lewis 2,53.382853180774866,632.4324324324325,424,57.699999999999996
Ellis Anderson,22.15256538423576,631.6816816816818,Ellis Foster,58.67045299990278,631.6816816816818,Ellis Lewis 2,53.40253537320294,631.6816816816818,425,57.60000000000001
Finley Anderson,22.152574401001566,630.930930930931,Finley Foster,58.69129775261003,630.930930930931,Finley Lewis 2,53.404923731823196,630.930930930931,426,57.49999999999999
Gray Anderson,22.163145090174325,630.1801801801802,Gray Foster,58.69244193970706,630.1801801801802,Gray Lewis 2,53.40619548354393,630.1801801801802,427,57.400000000000006
Hunter Anderson,22.167478869018108,629.4294294294294,Hunter Foster,58.717899536666025,629.4294294294294,Hunter Lewis 2,53.410120684222775,629.4294294294294,428,57.3
Ian Anderson,22.170999418127085,628.6786786786787,Ian Foster,58.80089268280289,628.6786786786787,Ian Lewis 2,53.41259379348123,628.6786786786787,429,57.2
Jake Anderson,22.18285088226681,627.927927927928,Jake Foster,58.81309327236732,627.927927927928,Jake Lewis 2,53.414087771299315,627.927927927928,430,57.099999999999994
Kyle Anderson,22.186460087656727,627.1771771771772,Kyle Foster,58.85348871075817,627.1771771771772,Kyle Lewis 2,53.4266674572093,627.1771771771772,431,57.00000000000001
Logan Anderson,22.1924071432241,626.4264264264265,Logan Foster,58.85671564475201,626.4264264264265,Logan Lewis 2,53.42736725936059,626.4264264264265,432,56.89999999999999
Max Anderson,22.20154834165388,625.6756756756756,Max Foster,58.87053214345857,625.6756756756756,Max Lewis 2,53.43155280805196,625.6756756756756,433,56.800000000000004
Noah Anderson,22.204385850701374,624.9249249249249,Noah Foster,58.877037744866605,624.9249249249249,Noah Lewis 2,53.44441691872894,624.9249249249249,434,56.699999999999996
Owen Anderson,22.206805649356458,624.1741741741741,Owen Foster,58.88064433117389,624.1741741741741,Owen Lewis 2,53.48404032189206,624.1741741741741,435,56.60000000000001
Parker Anderson,22.223914377898492,623.4234234234234,Parker Foster,58.903047261418855,623.4234234234234,Parker Lewis 2,53.49593705154665,623.4234234234234,436,56.49999999999999
Quinn Anderson,22.227017392626504,622.6726726726727,Quinn Foster,58.904650997208975,622.6726726726727,Quinn Lewis 2,53.5087620403085,622.6726726726727,437,56.400000000000006
Riley Anderson,22.233203331312993,621.9219219219219,Riley Foster,58.909348070420165,621.9219219219219,Riley Lewis 2,53.556241515122544,621.9219219219219,438,56.3
Sam Anderson,22.237029464745774,621.1711711711712,Sam Foster,58.96062174220693,621.1711711711712,Sam Lewis 2,53.55709034724466,621.1711711711712,439,56.2
Taylor Anderson,22.23847761849989,620.4204204204204,Taylor Foster,58.99070202569201,620.4204204204204,Taylor Lewis 2,53.58226021782116,620.4204204204204,440,56.099999999999994
Alex Anderson,22.249034833589356,619.6696696696697,Alex Foster,59.01064022104319,619.6696696696697,Alex Lewis 2,53.59036562377065,619.6696696696697,441,56.00000000000001
Blake Anderson,22.25277399217595,618.918918918919,Blake Foster,59.02942315431858,618.918918918919,Blake Lewis 2,53.59236100319021,618.918918918919,442,55.89999999999999
Cameron Anderson,22.258804071656225,618.1681681681682,Cameron Foster,59.04316274805762,618.1681681681682,Cameron Lewis 2,53.59503256028206,618.1681681681682,443,55.800000000000004
Devon Anderson,22.27148163895664,617.4174174174175,Devon Foster,59.04974692087485,617.4174174174175,Devon Lewis 2,53.596502689660845,617.4174174174175,444,55.699999999999996
Ellis Anderson,22.279227476089506,616.6666666666667,Ellis Foster,59.050471408091965,616.6666666666667,Ellis Lewis 2,53.61601676631552,616.6666666666667,445,55.60000000000001
Finley Anderson,22.283591781371115,615.915915915916,Finley Foster,59.08548386291302,615.915915915916,Finley Lewis 2,53.636732170050735,615.915915915916,446,55.49999999999999
Gray Anderson,22.28933892933109,615.1651651651653,Gray Foster,59.11336073991548,615.1651651651653,Gray Lewis 2,53.68853773822451,615.1651651651653,447,55.400000000000006
Hunter Anderson,22.29234705549159,614.4144144144144,Hunter Foster,59.17383073365909,614.4144144144144,Hunter Lewis 2,53.695195632742035,614.4144144144144,448,55.3
Ian Anderson,22.298437850812846,613.6636636636637,Ian Foster,59.18921618264601,613.6636636636637,Ian Lewis 2,53.73195242112383,613.6636636636637,449,55.2
Jake Anderson,22.3024638566431,612.9129129129129,Jake Foster,59.19065139118879,612.9129129129129,Jake Lewis 2,53.74321683940056,612.9129129129129,450,55.099999999999994
Kyle Anderson,22.312689421409825,612.1621621621622,Kyle Foster,59.19236324085937,612.1621621621622,Kyle Lewis 2,53.77566031583316,612.1621621621622,451,55.00000000000001
Logan Anderson,22.31901625374923,611.4114114114114,Logan Foster,59.19731259035529,611.4114114114114,Logan Lewis 2,53.78307135656969,611.4114114114114,452,54.89999999999999
Max Anderson,22.32122498756071,610.6606606606606,Max Foster,59.20175701041567,610.6606606606606,Max Lewis 2,53.791149455684376,610.6606606606606,453,54.800000000000004
Noah Anderson,22.324626263625554,609.9099099099099,Noah Foster,59.23741734268319,609.9099099099099,Noah Lewis 2,53.794320213282525,609.9099099099099,454,54.699999999999996
Owen Anderson,22.324843458222947,609.1591591591591,Owen Foster,59.25918660925665,609.1591591591591,Owen Lewis 2,53.79704253833017,609.1591591591591,455,54.6
Parker Anderson,22.336300363700573,608.4084084084084,Parker Foster,59.26717191223527,608.4084084084084,Parker Lewis 2,53.80360593525049,608.4084084084084,456,54.49999999999999
Quinn Anderson,22.338594301114043,607.6576576576576,Quinn Foster,59.29833442257831,607.6576576576576,Quinn Lewis 2,53.82515104803787,607.6576576576576,457,54.400000000000006
Riley Anderson,22.34138845585261,606.9069069069069,Riley Foster,59.3327718947876,606.9069069069069,Riley Lewis 2,53.8311418516033,606.9069069069069,458,54.29999999999999
Sam Anderson,22.342403704638546,606.1561561561562,Sam Foster,59.34125484660336,606.1561561561562,Sam Lewis 2,53.83877944342804,606.1561561561562,459,54.2
Taylor Anderson,22.345860645264242,605.4054054054054,Taylor Foster,59.35825393147907,605.4054054054054,Taylor Lewis 2,53.84958106344228,605.4054054054054,460,54.099999999999994
Alex Anderson,22.35368746586739,604.6546546546547,Alex Foster,59.3752426082721,604.6546546546547,Alex Lewis 2,53.952013659792634,604.6546546546547,461,54.0
Blake Anderson,22.355603730166575,603.9039039039039,Blake Foster,59.382916803989026,603.9039039039039,Blake Lewis 2,54.00066865817435,603.9039039039039,462,53.89999999999999
Cameron Anderson,22.35858506741879,603.1531531531532,Cameron Foster,59.387245926794,603.1531531531532,Cameron Lewis 2,54.03640393594876,603.1531531531532,463,53.800000000000004
Devon Anderson,22.368628432188068,602.4024024024025,Devon Foster,59.40966746297329,602.4024024024025,Devon Lewis 2,54.04121580172473,602.4024024024025,464,53.69999999999999
Ellis Anderson,22.36986720205152,601.6516516516517,Ellis Foster,59.4434872276849,601.6516516516517,Ellis Lewis 2,54.046545536273584,601.6516516516517,465,53.6
Finley Anderson,22.374542340658788,600.900900900901,Finley Foster,59.54143069421823,600.900900900901,Finley Lewis 2,54.06214919260631,600.900900900901,466,53.49999999999999
Gray Anderson,22.37562507350453,600.1501501501502,Gray Foster,59.58657118297825,600.1501501501502,Gray Lewis 2,54.066208977736096,600.1501501501502,467,53.400000000000006
Hunter Anderson,22.3756699485889,599.3993993993995,Hunter Foster,59.753384210554316,599.3993993993995,Hunter Lewis 2,54.0767868354167,599.3993993993995,468,53.29999999999999
Ian Anderson,22.387654409722316,598.6486486486486,Ian Foster,59.770298381070724,598.6486486486486,Ian Lewis 2,54.099211022317604,598.6486486486486,469,53.2
Jake Anderson,22.398445605016107,597.8978978978979,Jake Foster,59.78078524459311,597.8978978978979,Jake Lewis 2,54.11009186095532,597.8978978978979,470,53.1
Kyle Anderson,22.41238854368614,597.1471471471472,Kyle Foster,59.78849704144411,597.1471471471472,Kyle Lewis 2,54.11043858776348,597.1471471471472,471,53.0
Logan Anderson,22.41623536264976,596.3963963963964,Logan Foster,59.79542815769255,596.3963963963964,Logan Lewis 2,54.116501824419174,596.3963963963964,472,52.900000000000006
Max Anderson,22.41941663640568,595.6456456456457,Max Foster,59.79619546228887,595.6456456456457,Max Lewis 2,54.13280867034956,595.6456456456457,473,52.800000000000004
Noah Anderson,22.42219040777056,594.8948948948948,Noah Foster,59.80727802405028,594.8948948948948,Noah Lewis 2,54.14021803188767,594.8948948948948,474,52.7
Owen Anderson,22.42890518061452,594.1441441441441,Owen Foster,59.80897444312815,594.1441441441441,Owen Lewis 2,54.15557645689338,594.1441441441441,475,52.6
Parker Anderson,22.43023212591986,593.3933933933934,Parker Foster,59.87455704144643,593.3933933933934,Parker Lewis 2,54.160823872062714,593.3933933933934,476,52.5
Quinn Anderson,22.43872624129846,592.6426426426426,Quinn Foster,59.88279615603428,592.6426426426426,Quinn Lewis 2,54.16091162288137,592.6426426426426,477,52.400000000000006
Riley Anderson,22.438783018664903,591.8918918918919,Riley Foster,59.88336822816424,591.8918918918919,Riley Lewis 2,54.16522639914705,591.8918918918919,478,52.300000000000004
Sam Anderson,22.44102157558945,591.1411411411411,Sam Foster,59.88756448335005,591.1411411411411,Sam Lewis 2,54.16901057747861,591.1411411411411,479,52.2
Taylor Anderson,22.443386162454857,590.3903903903904,Taylor Foster,59.88883819719588,590.3903903903904,Taylor Lewis 2,54.20341064955639,590.3903903903904,480,52.1
Alex Anderson,22.44710507776415,589.6396396396397,Alex Foster,59.89477664247559,589.6396396396397,Alex Lewis 2,54.20879299893148,589.6396396396397,481,52.0
Blake Anderson,22.447311329463677,588.8888888888889,Blake Foster,59.921062097441975,588.8888888888889,Blake Lewis 2,54.21109427121952,588.8888888888889,482,51.9
Cameron Anderson,22.4483153489252,588.1381381381382,Cameron Foster,59.951581044661445,588.1381381381382,Cameron Lewis 2,54.259920024828034,588.1381381381382,483,51.800000000000004
Devon Anderson,22.450085285873346,587.3873873873874,Devon Foster,59.952098975622064,587.3873873873874,Devon Lewis 2,54.27892101964733,587.3873873873874,484,51.7
Ellis Anderson,22.453139670081054,586.6366366366367,Ellis Foster,59.96105279598565,586.6366366366367,Ellis Lewis 2,54.28013430204069,586.6366366366367,485,51.6
Finley Anderson,22.456687040713383,585.885885885886,Finley Foster,59.96286042465539,585.885885885886,Finley Lewis 2,54.318123599126025,585.885885885886,486,51.5
Gray Anderson,22.466653823236683,585.1351351351352,Gray Foster,59.97542872277334,585.1351351351352,Gray Lewis 2,54.32361648495525,585.1351351351352,487,51.4
Hunter Anderson,22.471012306062523,584.3843843843845,Hunter Foster,60.01530743333348,584.3843843843845,Hunter Lewis 2,54.324498842069175,584.3843843843845,488,51.300000000000004
Ian Anderson,22.47263835714733,583.6336336336337,Ian Foster,60.05378068095553,583.6336336336337,Ian Lewis 2,54.32993172666183,583.6336336336337,489,51.2
Jake Anderson,22.475219339959896,582.8828828828829,Jake Foster,60.05918867251812,582.8828828828829,Jake Lewis 2,54.33247841208047,582.8828828828829,490,51.1
Kyle Anderson,22.478562538563814,582.1321321321321,Kyle Foster,60.06030842006,582.1321321321321,Kyle Lewis 2,54.35016149813473,582.1321321321321,491,51.0
Logan Anderson,22.47944563962937,581.3813813813814,Logan Foster,60.08437392939288,581.3813813813814,Logan Lewis 2,54.38682212495195,581.3813813813814,492,50.9
Max Anderson,22.483868756924934,580.6306306306307,Max Foster,60.084599070220804,580.6306306306307,Max Lewis 2,54.42910641713341,580.6306306306307,493,50.8
Noah Anderson,22.485435733700513,579.8798798798799,Noah Foster,60.09618408879775,579.8798798798799,Noah Lewis 2,54.43355044133795,579.8798798798799,494,50.7
Owen Anderson,22.496300471547404,579.1291291291291,Owen Foster,60.0979021640315,579.1291291291291,Owen Lewis 2,54.49131348934412,579.1291291291291,495,50.6
Parker Anderson,22.498163750010004,578.3783783783783,Parker Foster,60.10324042648754,578.3783783783783,Parker Lewis 2,54.5077156429259,578.3783783783783,496,50.5
Quinn Anderson,22.49885192486827,577.6276276276276,Quinn Foster,60.10707426782159,577.6276276276276,Quinn Lewis 2,54.538878529657104,577.6276276276276,497,50.4
Riley Anderson,22.502641449765218,576.8768768768768,Riley Foster,60.123002165544705,576.8768768768768,Riley Lewis 2,54.547598940344805,576.8768768768768,498,50.3
Sam Anderson,22.50270711664853,576.1261261261261,Sam Foster,60.12942942512844,576.1261261261261,Sam Lewis 2,54.55974178578336,576.1261261261261,499,50.2
Taylor Anderson,22.504702843875297,575.3753753753754,Taylor Foster,60.13213116042625,575.3753753753754,Taylor Lewis 2,54.569687646225475,575.3753753753754,500,50.1
Alex Anderson,22.50604928088857,574.6246246246246,Alex Foster,60.141645744608944,574.6246246246246,Alex Lewis 2,54.59377575213917,574.6246246246246,501,50.0
Blake Anderson,22.513080878667992,573.8738738738739,Blake Foster,60.14428243239869,573.8738738738739,Blake Lewis 2,54.61376313253819,573.8738738738739,502,49.9
Cameron Anderson,22.51490294408328,573.1231231231232,Cameron Foster,60.18689990892409,573.1231231231232,Cameron Lewis 2,54.63998113402546,573.1231231231232,503,49.8
Devon Anderson,22.51748516819424,572.3723723723724,Devon Foster,60.1891002656922,572.3723723723724,Devon Lewis 2,54.642888888858195,572.3723723723724,504,49.7
Ellis Anderson,22.518092155202623,571.6216216216217,Ellis Foster,60.198763229150714,571.6216216216217,Ellis Lewis 2,54.71222198085343,571.6216216216217,505,49.6
Finley Anderson,22.524173419095042,570.8708708708709,Finley Foster,60.19984781494702,570.8708708708709,Finley Lewis 2,54.713200680396966,570.8708708708709,506,49.5
Gray Anderson,22.524691277858917,570.1201201201202,Gray Foster,60.20804493645618,570.1201201201202,Gray Lewis 2,54.725009077547234,570.1201201201202,507,49.4
Hunter Anderson,22.52535494642948,569.3693693693695,Hunter Foster,60.22469091566059,569.3693693693695,Hunter Lewis 2,54.73361962544155,569.3693693693695,508,49.3
Ian Anderson,22.53291944571656,568.6186186186187,Ian Foster,60.24069799086464,568.6186186186187,Ian Lewis 2,54.79058269218237,568.6186186186187,509,49.2
Jake Anderson,22.534637409803896,567.867867867868,Jake Foster,60.25051688743019,567.867867867868,Jake Lewis 2,54.82571790991631,567.867867867868,510,49.1
Kyle Anderson,22.535114598338673,567.1171171171171,Kyle Foster,60.251959031325605,567.1171171171171,Kyle Lewis 2,54.83816358074817,567.1171171171171,511,49.0
Logan Anderson,22.53664629826165,566.3663663663664,Logan Foster,60.268327158903055,566.3663663663664,Logan Lewis 2,54.848394966755805,566.3663663663664,512,48.9
Max Anderson,22.54685806630926,565.6156156156156,Max Foster,60.268510947944094,565.6156156156156,Max Lewis 2,54.8490509705336,565.6156156156156,513,48.8
Noah Anderson,22.55361346285334,564.8648648648649,Noah Foster,60.27962283909067,564.8648648648649,Noah Lewis 2,54.87620113467844,564.8648648648649,514,48.699999999999996
Owen Anderson,22.56450057984886,564.1141141141142,Owen Foster,60.29394768975953,564.1141141141142,Owen Lewis 2,54.88629015527936,564.1141141141142,515,48.6
Parker Anderson,22.570046607010482,563.3633633633633,Parker Foster,60.30130964004727,563.3633633633633,Parker Lewis 2,54.89521269365755,563.3633633633633,516,48.5
Quinn Anderson,22.570319431715475,562.6126126126126,Quinn Foster,60.305509792250106,562.6126126126126,Quinn Lewis 2,54.95006388691464,562.6126126126126,517,48.4
